date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:11:46	36508/36508	---M--	200	added ('OK')	font/woff	etag:%22e9c937c2be6dd6262257c17b088105a5%22	https://endreox-html.vercel.app/assets/vendors/free-hand-font/freehand_521_bt-webfont.woff	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/vendors/free-hand-font/freehand_521_bt-webfont.woff	(from https://endreox-html.vercel.app/assets/vendors/free-hand-font/stylesheet.css)
17:11:46	18530/18530	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cb4070b9e38745b5cc6c862eb56fa9dd%22	https://endreox-html.vercel.app/assets/images/icon/cross-out.png	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/icon/cross-out.png	(from https://endreox-html.vercel.app/assets/css/endreox.css)
17:11:48	202554/202554	---M--	200	added ('OK')	image/png	etag:%2240473313daa7ee4054710a2d85aef6b3%22	https://endreox-html.vercel.app/assets/images/shapes/main-slider-two-shape-1.png	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/shapes/main-slider-two-shape-1.png	(from https://endreox-html.vercel.app/index2.html)
17:11:48	672076/672076	---M--	200	added ('OK')	image/png	etag:%22428b638a34ff47985fde0e151cd92ee5%22	https://endreox-html.vercel.app/assets/images/resources/main-slider-2-1.png	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/resources/main-slider-2-1.png	(from https://endreox-html.vercel.app/index2.html)
17:11:48	209305/209305	---M--	200	added ('OK')	image/jpeg	etag:%22d66edd9dfe245cf64ba49fa8175f27d5%22	https://endreox-html.vercel.app/assets/images/resources/about-two-img-1.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/resources/about-two-img-1.jpg	(from https://endreox-html.vercel.app/index2.html)
17:11:48	63880/63880	---M--	200	added ('OK')	image/jpeg	etag:%22e8d13d83b522cecfa2ae59d4b6a22625%22	https://endreox-html.vercel.app/assets/images/services/services-2-1.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/services/services-2-1.jpg	(from https://endreox-html.vercel.app/index2.html)
17:11:49	627669/627669	---M--	200	added ('OK')	image/png	etag:%227107fbc82683073c468da6d7a0b7be1a%22	https://endreox-html.vercel.app/assets/images/resources/main-slider-2-2.png	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/resources/main-slider-2-2.png	(from https://endreox-html.vercel.app/index2.html)
17:11:49	68387/68387	---M--	200	added ('OK')	image/jpeg	etag:%22b2420fac2257060c50c8fc5b2107e44c%22	https://endreox-html.vercel.app/assets/images/services/services-2-2.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/services/services-2-2.jpg	(from https://endreox-html.vercel.app/index2.html)
17:11:49	76413/76413	---M--	200	added ('OK')	image/jpeg	etag:%226a02f49bc0dfbb2f1242452f02aa7ce4%22	https://endreox-html.vercel.app/assets/images/services/services-2-3.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/services/services-2-3.jpg	(from https://endreox-html.vercel.app/index2.html)
17:11:49	76258/76258	---M--	200	added ('OK')	image/jpeg	etag:%2296f175b11009a203b98303746bb7af46%22	https://endreox-html.vercel.app/assets/images/services/services-2-4.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/services/services-2-4.jpg	(from https://endreox-html.vercel.app/index2.html)
17:11:50	143257/143257	---M--	200	added ('OK')	image/jpeg	etag:%22223acd3cb773d7f371944f6665fc2d3e%22	https://endreox-html.vercel.app/assets/images/project/project-2-1.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/project/project-2-1.jpg	(from https://endreox-html.vercel.app/index2.html)
17:11:50	169845/169845	---M--	200	added ('OK')	image/jpeg	etag:%2280499233a019041539cae77fa7f15172%22	https://endreox-html.vercel.app/assets/images/project/project-2-2.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/project/project-2-2.jpg	(from https://endreox-html.vercel.app/index2.html)
17:11:50	135665/135665	---M--	200	added ('OK')	image/jpeg	etag:%22c769796585c3ea2b52e63f1dd382bc49%22	https://endreox-html.vercel.app/assets/images/project/project-2-3.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/project/project-2-3.jpg	(from https://endreox-html.vercel.app/index2.html)
17:11:50	3187/3187	---M--	200	added ('OK')	image/png	etag:%2244a9ee367adceff908c6f115f2d4c6e6%22	https://endreox-html.vercel.app/assets/images/icon/contact-bar-call-icon.png	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/icon/contact-bar-call-icon.png	(from https://endreox-html.vercel.app/index2.html)
17:11:50	75622/75622	---M--	200	added ('OK')	image/jpeg	etag:%229d1ad14fb0e9d1d35c014c9f1fa7747c%22	https://endreox-html.vercel.app/assets/images/team/team-1-1.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/team/team-1-1.jpg	(from https://endreox-html.vercel.app/index2.html)
17:11:51	1611/1611	---M--	200	added ('OK')	image/png	etag:%22a5e04168f64596970f58cad3aded8067%22	https://endreox-html.vercel.app/assets/images/icon/team-btn-icon.png	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/icon/team-btn-icon.png	(from https://endreox-html.vercel.app/index2.html)
17:11:51	114118/114118	---M--	200	added ('OK')	image/jpeg	etag:%229092ec4158511c6c09255463541339be%22	https://endreox-html.vercel.app/assets/images/team/team-1-2.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/team/team-1-2.jpg	(from https://endreox-html.vercel.app/index2.html)
17:11:51	101173/101173	---M--	200	added ('OK')	image/jpeg	etag:%22e6111478d79177b1b052d26940b72b97%22	https://endreox-html.vercel.app/assets/images/team/team-1-3.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/team/team-1-3.jpg	(from https://endreox-html.vercel.app/index2.html)
17:11:51	1799147/1799147	---M--	200	added ('OK')	image/jpeg	etag:%226760709b929b0cbe50d14eebc1a25a11%22	https://endreox-html.vercel.app/assets/images/backgrounds/project-two-bg.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/backgrounds/project-two-bg.jpg	(from https://endreox-html.vercel.app/index2.html)
17:11:51	88115/88115	---M--	200	added ('OK')	image/jpeg	etag:%22141f11b18b53781850f2e30ceecfe10b%22	https://endreox-html.vercel.app/assets/images/team/team-1-4.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/team/team-1-4.jpg	(from https://endreox-html.vercel.app/index2.html)
17:11:51	2035/2035	---M--	200	added ('OK')	image/jpeg	etag:%22c5d8b648d4044f4ad4624393e0292fe6%22	https://endreox-html.vercel.app/assets/images/resources/coupons-offer-qr-code-1.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/resources/coupons-offer-qr-code-1.jpg	(from https://endreox-html.vercel.app/index2.html)
17:11:52	2195/2195	---M--	200	added ('OK')	image/png	etag:%226b725711ea87446eecbd5058a21a7f8e%22	https://endreox-html.vercel.app/assets/images/shapes/coupons-shape-1.png	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/shapes/coupons-shape-1.png	(from https://endreox-html.vercel.app/index2.html)
17:11:52	197749/197749	---M--	200	added ('OK')	image/jpeg	etag:%223a18dd3081cef3c0c1bb190d26a1359c%22	https://endreox-html.vercel.app/assets/images/backgrounds/testimonial-two-bg.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/backgrounds/testimonial-two-bg.jpg	(from https://endreox-html.vercel.app/index2.html)
17:11:52	1592/1592	---M--	200	added ('OK')	image/png	etag:%228043d239b0cfca73e4e5409009a3b7a8%22	https://endreox-html.vercel.app/assets/images/shapes/testimonial-two-shape-1.png	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/shapes/testimonial-two-shape-1.png	(from https://endreox-html.vercel.app/index2.html)
17:11:52	14825/14825	---M--	200	added ('OK')	image/png	etag:%22c5238a1c71468a0f2f3cd3a73dde077e%22	https://endreox-html.vercel.app/assets/images/shapes/testimonial-two-shape-2.png	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/shapes/testimonial-two-shape-2.png	(from https://endreox-html.vercel.app/index2.html)
17:11:52	12008/12008	---M--	200	added ('OK')	image/jpeg	etag:%229db95264b724dbbe128d3cedcc887e91%22	https://endreox-html.vercel.app/assets/images/testimonial/testimonial-2-1.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/testimonial/testimonial-2-1.jpg	(from https://endreox-html.vercel.app/index2.html)
17:11:53	10224/10224	---M--	200	added ('OK')	image/jpeg	etag:%22e0f0f863943b26121a94f71b68321ef5%22	https://endreox-html.vercel.app/assets/images/testimonial/testimonial-2-2.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/testimonial/testimonial-2-2.jpg	(from https://endreox-html.vercel.app/index2.html)
17:11:53	9893/9893	---M--	200	added ('OK')	image/png	etag:%22af9eca2e419a8776c7734760f777555d%22	https://endreox-html.vercel.app/assets/images/resources/logo-2.png	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/resources/logo-2.png	(from https://endreox-html.vercel.app/index3.html)
17:11:53	1044/1044	---M--	200	added ('OK')	image/png	etag:%22dce30b5884b3dcdd43c2009a9a8d2f53%22	https://endreox-html.vercel.app/assets/images/icon/dot-menu-icon-2.png	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/icon/dot-menu-icon-2.png	(from https://endreox-html.vercel.app/index3.html)
17:11:54	180081/180081	---M--	200	added ('OK')	image/jpeg	etag:%221c38cac1eea285abd8556511d20bfac3%22	https://endreox-html.vercel.app/assets/images/backgrounds/main-slider-3-1.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/backgrounds/main-slider-3-1.jpg	(from https://endreox-html.vercel.app/index3.html)
17:11:54	183583/183583	---M--	200	added ('OK')	image/jpeg	etag:%229ad315e9a594b2a7b0c24297074da411%22	https://endreox-html.vercel.app/assets/images/backgrounds/main-slider-3-2.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/backgrounds/main-slider-3-2.jpg	(from https://endreox-html.vercel.app/index3.html)
17:11:54	229146/229146	---M--	200	added ('OK')	image/jpeg	etag:%22a443fb5ddeb13eabcfe1d661a861684d%22	https://endreox-html.vercel.app/assets/images/backgrounds/main-slider-3-3.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/backgrounds/main-slider-3-3.jpg	(from https://endreox-html.vercel.app/index3.html)
17:11:54	2370/2370	---M--	200	added ('OK')	image/png	etag:%22ca3bca741e65838fa1d59c05e04d35eb%22	https://endreox-html.vercel.app/assets/images/shapes/services-four-shape-1.png	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/shapes/services-four-shape-1.png	(from https://endreox-html.vercel.app/index3.html)
17:11:55	399276/399276	---M--	200	added ('OK')	image/png	etag:%224f98fbc1f293e918ee63ec72325f8154%22	https://endreox-html.vercel.app/assets/images/resources/welcome-one-img-1.png	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/resources/welcome-one-img-1.png	(from https://endreox-html.vercel.app/index3.html)
17:11:55	7575/7575	---M--	200	added ('OK')	image/jpeg	etag:%2290529a43e4313392a42ab556f8653e0f%22	https://endreox-html.vercel.app/assets/images/resources/welcome-one-author-img-1.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/resources/welcome-one-author-img-1.jpg	(from https://endreox-html.vercel.app/index3.html)
17:11:55	17091/17091	---M--	200	added ('OK')	image/png	etag:%2226092402fdeb4aef559f3b8c12b70e09%22	https://endreox-html.vercel.app/assets/images/resources/welcome-one-authore-signeture.png	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/resources/welcome-one-authore-signeture.png	(from https://endreox-html.vercel.app/index3.html)
17:11:55	8467/8467	---M--	200	added ('OK')	image/png	etag:%22d2c6c48794096cf380b97bcd6885daab%22	https://endreox-html.vercel.app/assets/images/resources/welcome-one-author-img-2.png	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/resources/welcome-one-author-img-2.png	(from https://endreox-html.vercel.app/index3.html)
17:11:55	15134/15134	---M--	200	added ('OK')	image/png	etag:%2234b9059f1ab941fb5af2648bc1868438%22	https://endreox-html.vercel.app/assets/images/resources/welcome-one-author-img-3.png	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/resources/welcome-one-author-img-3.png	(from https://endreox-html.vercel.app/index3.html)
17:11:56	176756/176756	---M--	200	added ('OK')	image/jpeg	etag:%22d4b3f1a2369f4654f3e170520f0a2946%22	https://endreox-html.vercel.app/assets/images/resources/why-choose-two-img-1.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/resources/why-choose-two-img-1.jpg	(from https://endreox-html.vercel.app/index3.html)
17:11:56	6308/6308	---M--	200	added ('OK')	image/png	etag:%22993645f63ca13d985cbcf8f4817fd555%22	https://endreox-html.vercel.app/assets/images/shapes/contact-one-shape-1.png	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/shapes/contact-one-shape-1.png	(from https://endreox-html.vercel.app/index3.html)
17:11:56	8213/8213	---M--	200	added ('OK')	image/jpeg	etag:%227d0e4b54541510bfa27ed880afaf82b5%22	https://endreox-html.vercel.app/assets/images/resources/contact-one-img-1.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/resources/contact-one-img-1.jpg	(from https://endreox-html.vercel.app/index3.html)
17:11:57	18976/18976	---M--	200	added ('OK')	image/png	etag:%22a592e352edf35e1887ad7688f99305b2%22	https://endreox-html.vercel.app/assets/images/shapes/page-header-shape-1.png	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/shapes/page-header-shape-1.png	(from https://endreox-html.vercel.app/about.html)
17:11:57	504940/504940	---M--	200	added ('OK')	image/png	etag:%2249fe54b0e30d767c555e098e1c485ffd%22	https://endreox-html.vercel.app/assets/images/backgrounds/page-header-bg.png	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/backgrounds/page-header-bg.png	(from https://endreox-html.vercel.app/about.html)
17:11:57	57128/57128	---M--	200	added ('OK')	image/jpeg	etag:%229617c32f9461f26d5b5be1e1e231f35d%22	https://endreox-html.vercel.app/assets/images/resources/about-three-img-1.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/resources/about-three-img-1.jpg	(from https://endreox-html.vercel.app/about.html)
17:11:57	20210/20210	---M--	200	added ('OK')	image/jpeg	etag:%22d94f150012a1707bbfa82de802937846%22	https://endreox-html.vercel.app/assets/images/resources/mission-one-img-1.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/resources/mission-one-img-1.jpg	(from https://endreox-html.vercel.app/about.html)
17:11:57	5320/5320	---M--	200	added ('OK')	image/png	etag:%22f5895fbec32f5c5a2226c9200d02e878%22	https://endreox-html.vercel.app/assets/images/resources/mission-one-sign.png	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/resources/mission-one-sign.png	(from https://endreox-html.vercel.app/about.html)
17:11:58	50441/50441	---M--	200	added ('OK')	image/jpeg	etag:%229acb7d4d3c60f0138169961562715345%22	https://endreox-html.vercel.app/assets/images/services/electrical-panels-img-1.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/services/electrical-panels-img-1.jpg	(from https://endreox-html.vercel.app/single-service.html)
17:11:58	51863/51863	---M--	200	added ('OK')	image/jpeg	etag:%22fc5da5a6617883a776d59e2473c335a9%22	https://endreox-html.vercel.app/assets/images/services/electrical-panels-img-2.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/services/electrical-panels-img-2.jpg	(from https://endreox-html.vercel.app/single-service.html)
17:11:58	93591/93591	---M--	200	added ('OK')	image/jpeg	etag:%2270152b12c0dd4a56d86a64100015039b%22	https://endreox-html.vercel.app/assets/images/services/about-quality-img-1.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/services/about-quality-img-1.jpg	(from https://endreox-html.vercel.app/single-service.html)
17:11:58	18366/18366	---M--	200	added ('OK')	image/jpeg	etag:%22e23d2165086635be2e9ecdec5ff70094%22	https://endreox-html.vercel.app/assets/images/services/video-gallery-img-1.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/services/video-gallery-img-1.jpg	(from https://endreox-html.vercel.app/single-service.html)
17:11:59	35861/35861	---M--	200	added ('OK')	image/jpeg	etag:%2206184bb760b5a67e7275fa8d6f2c1193%22	https://endreox-html.vercel.app/assets/images/services/video-gallery-img-2.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/services/video-gallery-img-2.jpg	(from https://endreox-html.vercel.app/single-service.html)
17:11:59	13315/13315	---M--	200	added ('OK')	image/jpeg	etag:%22530bfc0d002da7f5ffef69e9a145ad33%22	https://endreox-html.vercel.app/assets/images/services/video-gallery-img-3.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/services/video-gallery-img-3.jpg	(from https://endreox-html.vercel.app/single-service.html)
17:11:59	25981/25981	---M--	200	added ('OK')	image/jpeg	etag:%222985a836fd4700fbd0143b4205f74a45%22	https://endreox-html.vercel.app/assets/images/services/video-gallery-right-content-img-1.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/services/video-gallery-right-content-img-1.jpg	(from https://endreox-html.vercel.app/single-service.html)
17:11:59	18530/18530	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cb4070b9e38745b5cc6c862eb56fa9dd%22	https://endreox-html.vercel.app/services-2.html	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/services-2.html	(from https://endreox-html.vercel.app/single-service.html)
17:12:00	112464/112464	---M--	200	added ('OK')	image/jpeg	etag:%2299f83d7ee09e00d03b7ca27f1d0abb42%22	https://endreox-html.vercel.app/assets/images/services/service-details-img-1.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/services/service-details-img-1.jpg	(from https://endreox-html.vercel.app/electricals-service.html)
17:12:00	29867/29867	---M--	200	added ('OK')	image/jpeg	etag:%22af7fe793cdb76c9969d7d4e15589d880%22	https://endreox-html.vercel.app/assets/images/services/service-details-feature-img-1.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/services/service-details-feature-img-1.jpg	(from https://endreox-html.vercel.app/electricals-service.html)
17:12:01	234842/234842	---M--	200	added ('OK')	image/jpeg	etag:%225d9dcecdad30816a54bba8d791150f92%22	https://endreox-html.vercel.app/assets/images/backgrounds/project-page-one-bg.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/backgrounds/project-page-one-bg.jpg	(from https://endreox-html.vercel.app/project-1.html)
17:12:01	30502/30502	---M--	200	added ('OK')	image/jpeg	etag:%22f99e811cfaa5efc38549d59b902896d0%22	https://endreox-html.vercel.app/assets/images/project/project-page-1-2.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/project/project-page-1-2.jpg	(from https://endreox-html.vercel.app/project-1.html)
17:12:01	27719/27719	---M--	200	added ('OK')	image/jpeg	etag:%22ba15d85e56bf690ddd43e281bc1800b7%22	https://endreox-html.vercel.app/assets/images/project/project-page-1-3.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/project/project-page-1-3.jpg	(from https://endreox-html.vercel.app/project-1.html)
17:12:02	27885/27885	---M--	200	added ('OK')	image/jpeg	etag:%2247bc6650ab9bc61b1c089d1bd644366e%22	https://endreox-html.vercel.app/assets/images/project/project-page-1-4.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/project/project-page-1-4.jpg	(from https://endreox-html.vercel.app/project-1.html)
17:12:02	23209/23209	---M--	200	added ('OK')	image/jpeg	etag:%22993074835d2b69c2633c168c1c760472%22	https://endreox-html.vercel.app/assets/images/project/project-page-1-5.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/project/project-page-1-5.jpg	(from https://endreox-html.vercel.app/project-1.html)
17:12:02	38935/38935	---M--	200	added ('OK')	image/jpeg	etag:%2208db5e51ea692c92670126ee4aea0a3f%22	https://endreox-html.vercel.app/assets/images/project/project-page-1-6.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/project/project-page-1-6.jpg	(from https://endreox-html.vercel.app/project-1.html)
17:12:02	26613/26613	---M--	200	added ('OK')	image/jpeg	etag:%22fa5fa435beaad8503f8f63baed6549f9%22	https://endreox-html.vercel.app/assets/images/project/project-page-1-7.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/project/project-page-1-7.jpg	(from https://endreox-html.vercel.app/project-1.html)
17:12:03	24927/24927	---M--	200	added ('OK')	image/jpeg	etag:%22e4f7ad90a2aa67f0f03db33bcf559ce9%22	https://endreox-html.vercel.app/assets/images/project/project-page-1-8.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/project/project-page-1-8.jpg	(from https://endreox-html.vercel.app/project-1.html)
17:12:03	27444/27444	---M--	200	added ('OK')	image/jpeg	etag:%2218dfcd32ba844bc775ff72308f7faee4%22	https://endreox-html.vercel.app/assets/images/project/project-page-1-9.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/project/project-page-1-9.jpg	(from https://endreox-html.vercel.app/project-1.html)
17:12:03	31715/31715	---M--	200	added ('OK')	image/jpeg	etag:%224d608ea0a5213437ca6bcf00e42f6459%22	https://endreox-html.vercel.app/assets/images/project/project-page-2-1.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/project/project-page-2-1.jpg	(from https://endreox-html.vercel.app/project-2.html)
17:12:03	36310/36310	---M--	200	added ('OK')	image/jpeg	etag:%2262b9bfa72fe417c21f75d9a36bf3547a%22	https://endreox-html.vercel.app/assets/images/project/project-page-2-2.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/project/project-page-2-2.jpg	(from https://endreox-html.vercel.app/project-2.html)
17:12:03	36002/36002	---M--	200	added ('OK')	image/jpeg	etag:%222fca21d6175f384386a91f82d850a087%22	https://endreox-html.vercel.app/assets/images/project/project-page-2-3.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/project/project-page-2-3.jpg	(from https://endreox-html.vercel.app/project-2.html)
17:12:04	36541/36541	---M--	200	added ('OK')	image/jpeg	etag:%223c49ddd6e4b23d3e2676ebd84dd29dec%22	https://endreox-html.vercel.app/assets/images/project/project-page-2-4.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/project/project-page-2-4.jpg	(from https://endreox-html.vercel.app/project-2.html)
17:12:04	27170/27170	---M--	200	added ('OK')	image/jpeg	etag:%221ebcdca77e790aa7841304ad5edae35e%22	https://endreox-html.vercel.app/assets/images/project/project-page-2-5.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/project/project-page-2-5.jpg	(from https://endreox-html.vercel.app/project-2.html)
17:12:04	46339/46339	---M--	200	added ('OK')	image/jpeg	etag:%22b6ab60f566ad431787f5d5a05b6cf60c%22	https://endreox-html.vercel.app/assets/images/project/project-page-2-6.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/project/project-page-2-6.jpg	(from https://endreox-html.vercel.app/project-2.html)
17:12:04	35219/35219	---M--	200	added ('OK')	image/jpeg	etag:%22611a13ced74f0fce1f5ad4ad932cecda%22	https://endreox-html.vercel.app/assets/images/project/project-page-2-7.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/project/project-page-2-7.jpg	(from https://endreox-html.vercel.app/project-2.html)
17:12:05	37559/37559	---M--	200	added ('OK')	image/jpeg	etag:%22ede12e3292b2c4bbf1f8a7f41a58ec20%22	https://endreox-html.vercel.app/assets/images/project/project-page-2-8.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/project/project-page-2-8.jpg	(from https://endreox-html.vercel.app/project-2.html)
17:12:05	25360/25360	---M--	200	added ('OK')	image/jpeg	etag:%22a2d069d53c4757062c80a384fa29e3bb%22	https://endreox-html.vercel.app/assets/images/project/project-page-3-1.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/project/project-page-3-1.jpg	(from https://endreox-html.vercel.app/project-3.html)
17:12:05	40761/40761	---M--	200	added ('OK')	image/jpeg	etag:%22a49ec896af86daccf2c7d2dbcffe820c%22	https://endreox-html.vercel.app/assets/images/project/project-page-3-2.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/project/project-page-3-2.jpg	(from https://endreox-html.vercel.app/project-3.html)
17:12:06	28312/28312	---M--	200	added ('OK')	image/jpeg	etag:%22785d75f224d00c4d6204d75b83d26348%22	https://endreox-html.vercel.app/assets/images/project/project-page-3-3.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/project/project-page-3-3.jpg	(from https://endreox-html.vercel.app/project-3.html)
17:12:06	22587/22587	---M--	200	added ('OK')	image/jpeg	etag:%226abef3e7135f88742939f4441b6b1c45%22	https://endreox-html.vercel.app/assets/images/project/project-page-3-4.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/project/project-page-3-4.jpg	(from https://endreox-html.vercel.app/project-3.html)
17:12:06	26990/26990	---M--	200	added ('OK')	image/jpeg	etag:%22f2729bef7f308e610b009e2d16cacc0e%22	https://endreox-html.vercel.app/assets/images/project/project-page-3-6.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/project/project-page-3-6.jpg	(from https://endreox-html.vercel.app/project-3.html)
17:12:06	58638/58638	---M--	200	added ('OK')	image/jpeg	etag:%226a59e6849ccae79f30a8c5a5ac3a0f03%22	https://endreox-html.vercel.app/assets/images/project/project-page-3-5.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/project/project-page-3-5.jpg	(from https://endreox-html.vercel.app/project-3.html)
17:12:07	28686/28686	---M--	200	added ('OK')	image/jpeg	etag:%22799b6d92661201a9ce897811bd3e415b%22	https://endreox-html.vercel.app/assets/images/project/project-page-3-8.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/project/project-page-3-8.jpg	(from https://endreox-html.vercel.app/project-3.html)
17:12:07	84130/84130	---M--	200	added ('OK')	image/jpeg	etag:%221d6e4656aa3787d70744e1088533b03f%22	https://endreox-html.vercel.app/assets/images/project/project-details-img-1.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/project/project-details-img-1.jpg	(from https://endreox-html.vercel.app/project-details.html)
17:12:07	53034/53034	---M--	200	added ('OK')	image/jpeg	etag:%225da4029dac1cdcccd5cb63aebff20456%22	https://endreox-html.vercel.app/assets/images/project/what-we-did-img-1.jpg	C:/My%20Web%20Sites/ameterasu/endreox-html.vercel.app/assets/images/project/what-we-did-img-1.jpg	(from https://endreox-html.vercel.app/project-details.html)
